"";"deserta";"educ_jefe";"hermanos";"jmujer";"miembros";"aglomerado";"edad";"ch07";"ch08";"ch10";"ch11";"ch13";"ch14";"nivel_ed";"estado";"cat_ocup";"cat_inac";"intensi";"ingresos_familiares";"ingreso_per_capita";"mujer"
"1408";0;4;2;0;4;14;18;5;1;2;0;1;"";4;3;0;4;NA;88000;22000;1
"1409";0;4;3;0;7;14;15;5;1;1;1;2;"02";3;3;0;3;NA;82000;11714,29;1
"1410";0;7;2;0;4;14;13;5;1;1;1;2;"01";3;3;0;3;NA;150000;37500;1
"1411";0;2;3;0;5;14;13;5;1;1;1;2;"01";3;3;0;3;NA;35000;7000;1
"1412";0;2;3;1;4;14;17;5;1;1;1;2;"02";3;3;0;3;NA;9500;2375;0
"1413";0;2;3;1;5;14;16;5;1;1;1;2;"02";3;3;0;3;NA;40000;8000;1
"1414";1;2;3;1;5;14;19;5;4;1;1;2;"04";3;3;0;3;NA;22900;4580;1
"1415";0;4;4;0;5;14;13;5;4;1;1;2;"01";3;3;0;3;NA;14800;2960;0
"1416";0;4;1;0;3;14;13;5;1;1;1;2;"01";3;3;0;3;NA;0;0;1
"1417";0;6;2;1;3;14;15;5;1;1;2;2;"03";3;3;0;3;NA;27500;9166,67;0
"1418";0;7;2;0;4;14;15;5;1;1;1;2;"04";3;3;0;3;NA;80000;20000;0
"1419";0;2;2;0;4;14;16;5;3;1;1;2;"04";3;3;0;3;NA;31000;7750;0
"1420";0;4;4;0;5;14;14;5;1;1;1;2;"01";3;3;0;3;NA;50100;10020;1
"1421";0;2;2;0;5;14;16;5;4;1;1;2;"04";3;3;0;3;NA;41800;8360;1
"1422";0;4;3;1;4;14;13;5;3;1;1;2;"02";3;3;0;3;NA;8500;2125;0
"1423";0;4;3;0;5;14;14;5;3;1;1;2;"00";3;3;0;3;NA;9000;1800;0
"1424";0;2;2;0;4;14;16;5;3;1;1;2;"03";3;3;0;3;NA;0;0;0
"1425";0;2;3;0;5;14;18;5;4;2;0;2;"02";3;1;3;0;1;16000;3200;0
"1426";0;4;2;1;4;14;17;5;4;1;1;2;"04";3;3;0;3;NA;0;0;0
"1427";0;4;2;0;4;14;17;5;1;1;2;2;"05";3;3;0;3;NA;82000;20500;1
"1428";0;4;2;0;4;14;16;5;4;1;1;2;"02";3;3;0;3;NA;31000;7750;0
"1429";0;2;2;0;4;14;13;5;1;1;1;2;"00";3;3;0;3;NA;65000;16250;1
"1430";0;2;3;1;4;14;15;5;3;1;1;2;"00";3;3;0;3;NA;23500;5875;0
"1431";0;2;2;0;4;14;16;5;1;1;1;2;"04";3;3;0;3;NA;45400;11350;1
"1432";0;2;1;1;2;14;16;5;4;1;1;2;"03";3;3;0;3;NA;13000;6500;0
"1433";0;2;6;1;7;14;18;5;4;1;1;2;"04";3;3;0;3;NA;22500;3214,29;0
"1434";0;2;6;1;7;14;15;5;4;1;1;2;"02";3;3;0;3;NA;22500;3214,29;0
"1435";0;2;6;1;7;14;14;5;4;1;1;2;"02";3;3;0;3;NA;22500;3214,29;1
"1436";0;4;2;0;4;14;15;5;3;1;1;2;"02";3;3;0;3;NA;29400;7350;1
"1437";0;4;2;0;4;14;18;5;1;1;1;2;"05";3;3;0;3;NA;48000;12000;0
"1438";1;4;2;1;4;14;19;5;1;1;1;2;"05";3;3;0;3;NA;36500;9125;1
"1439";0;2;3;0;5;14;18;5;4;1;1;2;"03";3;3;0;3;NA;28000;5600;0
"1440";0;2;3;0;5;14;16;5;4;1;1;2;"04";3;3;0;3;NA;28000;5600;1
"1441";0;2;3;0;5;14;16;5;4;1;1;2;"04";3;3;0;3;NA;28000;5600;1
"1442";0;2;3;0;5;14;16;5;1;1;1;2;"04";3;3;0;3;NA;40000;8000;0
"1443";0;2;1;0;3;14;17;5;3;1;1;2;"04";3;3;0;3;NA;2500;833,33;1
"1444";0;2;1;0;3;14;17;5;1;1;2;2;"04";3;3;0;3;NA;88000;29333,33;0
"1445";0;2;3;1;4;14;18;5;4;1;1;2;"05";3;3;0;3;NA;0;0;0
"1446";0;2;3;1;4;14;13;5;3;1;1;2;"00";3;3;0;3;NA;0;0;1
"1447";0;4;1;1;4;14;13;5;3;1;1;2;"01";3;3;0;3;NA;20500;5125;0
"1448";0;2;3;1;5;14;18;5;4;1;1;2;"03";3;3;0;3;NA;45800;9160;0
"1449";0;6;2;0;4;14;16;5;1;1;2;2;"04";3;3;0;3;NA;60000;15000;1
"1450";0;6;2;0;4;14;13;5;1;1;2;2;"02";3;3;0;3;NA;60000;15000;1
"1451";0;4;1;0;3;14;18;5;1;1;1;2;"06";3;3;0;3;NA;0;0;0
"1452";0;4;2;0;4;14;13;5;3;1;1;2;"01";3;3;0;3;NA;58500;14625;0
"1453";0;7;2;0;4;14;16;5;1;1;1;2;"04";3;3;0;3;NA;115000;28750;0
"1454";0;2;1;0;3;14;17;5;3;1;1;2;"01";3;3;0;3;NA;27500;9166,67;0
"1455";0;2;4;0;6;14;17;5;3;1;1;2;"05";3;3;0;3;NA;19000;3166,67;0
"1456";0;2;4;0;6;14;14;5;3;1;1;2;"00";3;3;0;3;NA;19000;3166,67;0
"1457";0;2;5;1;7;14;17;5;1;1;1;2;"05";3;3;0;3;NA;40000;5714,29;0
"1458";0;2;5;1;7;14;16;5;1;1;1;2;"04";3;3;0;3;NA;40000;5714,29;0
"1459";0;2;3;1;5;14;14;5;1;1;1;2;"01";3;3;0;3;NA;48200;9640;0
"1460";0;4;3;1;5;14;14;5;1;1;1;2;"02";3;3;0;3;NA;24000;4800;0
"1461";0;2;5;1;7;14;16;5;3;1;1;2;"03";3;3;0;3;NA;25000;3571,43;1
"1462";0;2;5;1;7;14;15;5;3;1;1;2;"02";3;3;0;3;NA;25000;3571,43;1
"1463";0;2;5;1;7;14;13;5;3;1;1;2;"02";3;3;0;3;NA;25000;3571,43;0
"1464";0;0;7;0;9;14;16;5;3;1;1;2;"01";3;3;0;3;NA;49000;5444,44;1
"1465";0;0;7;0;9;14;13;5;3;1;1;2;"01";3;3;0;3;NA;49000;5444,44;0
"1466";0;4;1;0;3;14;15;5;1;1;1;2;"03";3;3;0;3;NA;23000;7666,67;1
"1467";1;2;3;1;5;14;17;5;4;2;0;2;"01";3;3;0;7;NA;33400;6680;1
"1468";0;2;2;1;4;14;14;5;3;1;1;2;"01";3;3;0;3;NA;14500;3625;1
"1469";0;2;5;0;8;14;15;5;3;1;1;2;"00";3;3;0;3;NA;32500;4062,5;1
"1470";0;4;1;1;3;14;19;5;4;2;0;1;"";4;1;3;0;2;35000;11666,67;0
"1471";0;2;1;0;3;14;13;5;4;1;2;2;"02";3;3;0;3;NA;53600;17866,67;0
"1472";0;2;3;1;4;14;16;5;4;1;1;2;"04";3;3;0;3;NA;13000;3250;1
"1473";0;2;3;1;4;14;15;5;4;1;1;2;"03";3;3;0;3;NA;13000;3250;0
"1474";0;2;2;1;3;14;17;5;3;1;1;2;"03";3;3;0;3;NA;12600;4200;0
"1475";0;2;2;0;4;14;17;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"1476";0;4;4;0;10;14;17;5;1;1;1;2;"05";3;3;0;3;NA;87800;8780;0
"1477";0;4;4;0;10;14;13;5;1;1;1;2;"01";3;3;0;3;NA;87800;8780;1
"1478";1;2;5;0;8;14;19;5;1;1;1;2;"02";3;3;0;3;NA;37800;4725;0
"1479";0;2;5;0;8;14;17;5;1;1;1;2;"02";3;3;0;3;NA;37800;4725;1
"1480";0;2;5;0;8;14;13;5;1;1;1;2;"00";3;3;0;3;NA;37800;4725;0
"1481";1;4;3;0;5;14;17;5;1;2;0;2;"02";3;3;0;4;NA;42000;8400;1
"1482";0;2;1;0;3;14;16;5;4;1;1;2;"03";3;3;0;3;NA;12600;4200;0
"1483";0;4;2;1;3;14;14;5;3;1;1;2;"01";3;3;0;3;NA;9000;3000;0
"1484";0;4;2;0;4;14;14;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"1485";0;4;2;0;4;14;17;5;1;1;1;2;"03";3;3;0;3;NA;35000;8750;0
"1486";0;4;3;1;4;15;14;5;4;1;1;2;"01";3;3;0;3;NA;14000;3500;1
"1487";0;4;3;1;4;15;16;5;4;1;1;2;"03";3;3;0;3;NA;14000;3500;0
"1488";0;4;4;0;6;15;15;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"1489";0;4;4;0;6;15;15;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"1490";0;2;2;0;4;15;17;5;4;1;1;2;"05";3;3;0;3;NA;22900;5725;0
"1491";1;2;3;1;4;15;19;5;4;2;0;2;"01";3;2;0;0;NA;21000;5250;0
"1492";0;2;3;1;4;15;14;5;4;1;1;2;"02";3;3;0;3;NA;21000;5250;1
"1493";0;4;4;0;6;15;13;5;1;1;1;2;"01";3;3;0;3;NA;28600;4766,67;1
"1494";0;4;2;0;4;15;18;5;1;1;1;2;"05";3;3;0;3;NA;60000;15000;1
"1495";0;4;2;0;4;15;15;5;1;1;1;2;"03";3;3;0;3;NA;60000;15000;0
"1496";0;4;3;1;4;15;13;5;4;1;1;2;"00";3;3;0;3;NA;32300;8075;0
"1497";0;4;1;1;2;15;14;5;4;1;1;2;"02";3;3;0;3;NA;20000;10000;1
"1498";0;4;2;1;3;15;18;5;4;1;1;2;"03";3;3;0;3;NA;12500;4166,67;0
"1499";1;2;6;1;9;15;17;5;4;2;0;2;"00";3;3;0;7;NA;23200;2577,78;0
"1500";0;2;6;1;9;15;15;5;4;1;1;2;"03";3;3;0;3;NA;23200;2577,78;1
"1501";0;2;6;1;9;15;13;5;4;1;1;2;"00";3;3;0;3;NA;23200;2577,78;0
"1502";0;2;6;0;8;15;19;5;4;2;0;1;"";4;3;0;4;NA;62400;7800;1
"1503";1;2;6;0;8;15;17;5;4;2;0;2;"00";3;3;0;7;NA;62400;7800;0
"1504";0;6;3;0;5;15;15;5;1;1;1;2;"04";3;3;0;3;NA;32000;6400;1
"1505";0;7;4;0;7;15;19;5;4;2;0;1;"";4;3;0;7;NA;32500;4642,86;0
"1506";0;4;1;0;2;15;17;5;4;1;1;2;"05";3;3;0;3;NA;11000;5500;1
"1507";0;2;3;1;5;15;15;5;4;1;1;2;"03";3;3;0;3;NA;47000;9400;1
"1508";0;7;3;1;4;15;13;5;1;1;1;2;"00";3;3;0;3;NA;38000;9500;1
"1509";0;4;2;1;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;25000;6250;1
"1510";0;4;3;0;6;15;15;5;4;1;1;2;"04";3;3;0;3;NA;55600;9266,67;0
"1511";0;4;3;0;5;15;16;5;1;1;1;2;"04";3;3;0;3;NA;21000;4200;0
"1512";0;2;4;1;6;15;19;5;4;2;0;1;"";4;2;3;0;NA;56500;9416,67;1
"1513";0;2;4;1;6;15;17;5;1;1;1;2;"05";3;3;0;3;NA;56500;9416,67;1
"1514";0;2;4;1;6;15;15;5;1;1;1;2;"03";3;3;0;3;NA;56500;9416,67;0
"1515";0;4;2;0;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;57000;14250;1
"1516";1;2;4;1;7;15;19;5;4;2;0;2;"05";3;3;0;4;NA;27600;3942,86;1
"1517";0;2;4;1;7;15;15;5;1;1;1;2;"03";3;3;0;3;NA;27600;3942,86;0
"1518";0;4;2;0;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;25000;6250;0
"1519";0;2;2;1;3;15;13;5;1;1;1;2;"02";3;3;0;3;NA;11900;3966,67;0
"1520";0;4;1;0;3;15;13;5;4;1;1;2;"00";3;3;0;3;NA;32000;10666,67;0
"1521";0;2;3;1;5;15;18;5;4;1;1;2;"04";3;3;0;3;NA;40500;8100;1
"1522";0;2;3;1;5;15;17;5;4;1;1;2;"02";3;3;0;3;NA;40500;8100;1
"1523";0;2;3;1;4;15;14;5;4;1;1;2;"00";3;3;0;3;NA;15000;3750;0
"1524";0;2;4;0;6;15;18;5;4;1;1;2;"05";3;3;0;3;NA;67500;11250;0
"1525";0;4;2;0;4;15;15;5;1;1;1;2;"03";3;3;0;3;NA;77000;19250;0
"1526";0;6;3;1;5;15;14;5;1;1;1;2;"02";3;3;0;3;NA;37000;7400;0
"1527";0;7;2;0;4;15;13;5;1;1;1;2;"01";3;3;0;3;NA;36000;9000;1
"1528";1;6;3;1;4;15;19;5;1;1;1;2;"05";3;3;0;3;NA;23000;5750;0
"1529";0;6;3;1;4;15;18;5;1;1;1;2;"04";3;3;0;3;NA;23000;5750;0
"1530";0;2;9;0;11;15;18;5;4;2;0;2;"05";3;3;0;4;NA;38100;3463,64;1
"1531";0;2;9;0;11;15;16;5;4;1;1;2;"03";3;3;0;3;NA;38100;3463,64;1
"1532";0;2;9;0;11;15;14;5;4;1;1;2;"01";3;3;0;3;NA;38100;3463,64;1
"1533";0;4;2;0;4;15;17;5;1;1;1;2;"05";3;3;0;3;NA;106000;26500;0
"1534";0;2;3;1;8;15;19;5;4;2;0;1;"";4;3;0;4;NA;30100;3762,5;1
"1535";0;2;2;1;4;15;19;5;3;2;0;1;"";4;3;0;1;NA;31900;7975;1
"1536";0;0;2;1;3;15;13;5;1;1;1;2;"01";3;3;0;3;NA;28000;9333,33;1
"1537";0;4;2;1;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;30000;7500;0
"1538";0;4;2;0;4;15;16;5;4;1;1;2;"04";3;3;0;3;NA;5000;1250;0
"1539";0;2;5;0;8;15;19;5;4;2;0;1;"";4;3;0;4;NA;78000;9750;1
"1540";0;2;5;0;8;15;15;5;4;1;1;2;"01";3;3;0;3;NA;78000;9750;0
"1541";0;7;1;1;2;15;14;5;4;1;1;2;"01";3;3;0;3;NA;13000;6500;0
"1542";0;4;3;1;5;15;13;5;4;1;1;2;"02";3;3;0;3;NA;46100;9220;0
"1543";0;4;3;0;5;15;14;5;1;1;1;2;"03";3;3;0;3;NA;44000;8800;1
"1544";0;7;2;0;4;15;13;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"1545";0;4;1;1;2;15;13;5;4;1;1;2;"01";3;3;0;3;NA;17000;8500;0
"1546";0;4;2;0;4;15;13;5;1;1;1;2;"01";3;3;0;3;NA;67000;16750;1
"1547";0;7;7;0;9;15;19;5;1;2;0;1;"";4;1;3;0;2;73000;8111,11;0
"1548";0;7;7;0;9;15;18;5;1;2;0;1;"";4;3;0;4;NA;73000;8111,11;1
"1549";0;7;7;0;9;15;15;5;1;1;1;2;"03";3;3;0;3;NA;73000;8111,11;0
"1550";0;4;3;1;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;15500;3875;0
"1551";0;2;1;1;3;15;17;5;4;1;1;2;"05";3;3;0;3;NA;40200;13400;1
"1552";0;6;3;0;5;15;14;5;1;1;1;2;"02";3;3;0;3;NA;48000;9600;0
"1553";0;6;3;0;5;15;15;5;1;1;1;2;"02";3;3;0;3;NA;45000;9000;0
"1554";0;6;3;0;5;15;13;5;1;1;1;2;"01";3;3;0;3;NA;45000;9000;0
"1555";0;2;2;0;5;15;13;5;1;1;1;2;"01";3;3;0;3;NA;46000;9200;1
"1556";0;2;2;0;3;15;15;5;4;1;1;2;"01";3;3;0;3;NA;11000;3666,67;1
"1557";0;2;2;0;3;15;14;5;4;1;1;2;"00";3;3;0;3;NA;11000;3666,67;0
"1558";0;4;2;0;5;15;19;5;4;2;0;1;"";4;3;0;4;NA;40200;8040;1
"1559";1;2;2;1;4;15;16;5;4;2;0;2;"01";3;3;0;4;NA;35000;8750;1
"1560";0;4;2;1;3;15;18;5;4;1;1;2;"04";3;3;0;3;NA;16000;5333,33;0
"1561";0;2;3;1;4;15;16;5;1;1;1;2;"04";3;3;0;3;NA;12000;3000;1
"1562";0;4;5;1;8;15;16;5;1;1;1;2;"00";3;3;0;3;NA;74500;9312,5;0
"1563";0;2;2;0;4;15;16;5;4;1;1;2;"03";3;3;0;3;NA;24000;6000;0
"1564";0;4;2;0;4;15;14;5;1;1;1;2;"03";3;3;0;3;NA;37000;9250;0
"1565";0;4;1;0;3;15;14;5;1;1;1;2;"02";3;3;0;3;NA;28000;9333,33;0
"1566";0;7;2;1;3;15;17;5;1;1;1;2;"05";3;3;0;3;NA;25000;8333,33;0
"1567";0;2;2;1;4;15;17;5;1;1;1;2;"05";3;3;0;3;NA;35000;8750;0
"1568";0;2;2;1;4;15;15;5;1;1;1;2;"03";3;3;0;3;NA;35000;8750;1
"1569";0;2;4;1;6;15;17;5;4;1;1;2;"05";3;3;0;3;NA;58000;9666,67;1
"1570";0;2;4;1;6;15;14;5;4;1;1;2;"03";3;3;0;3;NA;58000;9666,67;0
"1571";0;4;3;1;5;15;18;5;1;2;0;1;"";4;3;0;7;NA;0;0;0
"1572";0;4;3;1;5;15;16;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"1573";0;4;5;0;7;15;15;5;4;1;1;2;"03";3;3;0;3;NA;31000;4428,57;0
"1574";1;4;6;1;7;15;19;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"1575";0;4;6;1;7;15;17;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"1576";0;4;6;1;7;15;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;0
"1577";0;4;6;1;7;15;15;5;1;1;1;2;"02";3;3;0;3;NA;0;0;1
"1578";0;4;2;1;3;15;17;5;1;1;1;2;"05";3;3;0;3;NA;11900;3966,67;0
"1579";0;7;1;1;2;15;17;5;1;1;1;2;"05";3;3;0;3;NA;14000;7000;0
"1580";0;2;1;1;2;15;13;5;4;1;1;2;"01";3;3;0;3;NA;11000;5500;1
"1581";0;6;3;0;5;15;13;5;4;1;1;2;"01";3;3;0;3;NA;40000;8000;1
"1582";0;2;3;0;6;15;14;5;4;1;1;2;"02";3;3;0;3;NA;25400;4233,33;1
"1583";0;2;3;1;4;15;17;5;1;1;1;2;"03";3;3;0;3;NA;20800;5200;1
"1584";0;4;3;1;5;15;16;5;4;1;1;2;"01";3;3;0;3;NA;17000;3400;0
"1585";0;2;2;1;3;15;15;5;4;1;1;2;"02";3;3;0;3;NA;8500;2833,33;1
"1586";0;7;2;0;5;15;17;5;4;1;1;2;"05";3;3;0;3;NA;53000;10600;1
"1587";0;2;1;1;5;15;18;5;4;2;0;1;"";4;3;0;7;NA;30500;6100;0
"1588";0;4;4;1;6;15;14;5;1;1;1;2;"02";3;3;0;3;NA;55000;9166,67;0
"1589";0;7;1;0;2;15;18;5;1;1;1;2;"05";3;3;0;3;NA;46000;23000;0
"1590";1;4;7;1;8;15;19;5;1;1;1;2;"04";3;3;0;3;NA;26000;3250;0
"1591";0;4;7;1;8;15;16;5;1;1;1;2;"03";3;3;0;3;NA;26000;3250;0
"1592";0;4;7;1;8;15;14;5;1;1;1;2;"02";3;3;0;3;NA;26000;3250;1
"1593";0;7;3;0;5;15;13;5;1;1;2;2;"01";3;3;0;3;NA;120000;24000;0
"1594";0;4;5;1;7;15;16;5;4;1;1;2;"03";3;3;0;3;NA;59600;8514,29;0
"1595";0;4;1;1;3;15;14;5;1;1;1;2;"02";3;3;0;3;NA;28000;9333,33;1
"1596";0;4;2;0;3;15;18;5;1;2;0;1;"";4;2;0;0;NA;45400;15133,33;1
"1597";0;6;2;1;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;60000;15000;1
"1598";0;4;5;1;7;15;15;5;4;1;1;2;"00";3;3;0;3;NA;16500;2357,14;0
"1599";0;4;5;1;7;15;13;5;4;1;1;2;"00";3;3;0;3;NA;16500;2357,14;0
"1600";0;4;3;0;5;15;16;5;1;1;1;2;"04";3;3;0;3;NA;23000;4600;1
"1601";0;4;2;0;4;15;15;5;4;1;1;2;"04";3;3;0;3;NA;35000;8750;1
"1602";0;4;4;0;6;15;18;5;1;2;0;1;"";4;3;0;7;NA;75000;12500;0
"1603";0;2;1;0;3;15;18;5;2;1;1;2;"05";3;3;0;3;NA;28000;9333,33;0
"1604";0;6;1;1;2;15;13;5;4;1;1;2;"01";3;3;0;3;NA;17500;8750;0
"1605";0;4;2;1;4;15;17;5;1;1;1;2;"06";3;3;0;3;NA;0;0;0
"1606";0;4;3;0;5;15;16;5;4;1;1;2;"05";3;3;0;3;NA;56000;11200;1
"1607";0;4;1;0;3;15;14;5;1;1;2;2;"01";3;3;0;3;NA;34000;11333,33;1
"1608";0;2;2;0;5;15;16;5;1;1;1;2;"03";3;3;0;3;NA;60800;12160;1
"1609";0;2;2;0;5;15;14;5;1;1;1;2;"01";3;3;0;3;NA;60800;12160;0
"1610";0;4;2;0;4;15;17;5;4;1;1;2;"05";3;3;0;3;NA;19500;4875;1
"1611";0;4;2;0;4;15;15;5;4;1;1;2;"03";3;3;0;3;NA;19500;4875;1
"1612";0;4;4;1;6;15;16;5;1;1;1;2;"03";3;3;0;3;NA;51000;8500;0
"1613";0;4;4;1;6;15;15;5;1;1;1;2;"02";3;3;0;3;NA;51000;8500;0
"1614";1;0;2;0;6;15;19;5;4;1;1;2;"04";3;3;0;1;NA;21000;3500;1
"1615";0;4;2;1;4;15;13;5;1;1;1;2;"02";3;3;0;3;NA;35000;8750;0
"1616";0;2;5;1;7;15;18;5;4;2;0;1;"";4;2;0;0;NA;0;0;1
"1617";0;2;5;1;7;15;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;1
"1618";0;4;3;1;7;15;14;5;1;1;1;2;"02";3;3;0;3;NA;66500;9500;0
"1619";0;4;3;0;5;15;15;5;4;1;1;2;"02";3;3;0;3;NA;32500;6500;0
"1620";0;7;2;0;4;15;15;5;1;1;1;2;"00";3;3;0;3;NA;55000;13750;0
"1621";0;6;2;0;4;15;14;5;1;1;1;2;"02";3;3;0;3;NA;38000;9500;0
"1622";0;4;1;1;3;15;16;5;1;1;2;2;"03";3;3;0;3;NA;25000;8333,33;1
"1623";0;4;4;0;6;15;18;5;4;1;1;2;"05";3;3;0;3;NA;25400;4233,33;1
"1624";0;2;2;0;4;15;18;5;4;1;1;2;"05";3;3;0;3;NA;0;0;0
"1625";0;2;2;0;4;15;15;5;4;1;1;2;"02";3;3;0;3;NA;0;0;0
"1626";0;2;5;1;6;15;17;5;4;1;1;2;"04";3;3;0;3;NA;22000;3666,67;1
"1627";0;2;5;1;6;15;15;5;4;1;1;2;"02";3;3;0;3;NA;22000;3666,67;0
"1628";0;2;2;0;4;15;13;5;1;1;1;2;"00";3;3;0;3;NA;22500;5625;0
"1629";0;2;2;0;4;15;14;5;1;1;1;2;"03";3;3;0;3;NA;22500;5625;0
"1630";0;4;2;0;4;15;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"1631";0;4;1;0;3;15;15;5;4;1;1;2;"04";3;3;0;3;NA;28600;9533,33;1
"1632";0;4;3;1;4;15;18;5;1;1;1;2;"02";3;3;0;3;NA;17200;4300;1
"1633";0;4;6;1;8;15;14;5;4;1;1;2;"02";3;3;0;3;NA;31000;3875;1
"1634";0;4;3;1;5;15;15;5;4;1;1;2;"02";3;3;0;3;NA;30000;6000;1
"1635";1;2;6;1;11;15;19;5;4;2;0;2;"02";3;1;2;0;1;54200;4927,27;0
"1636";0;2;6;1;11;15;18;5;4;2;0;2;"02";3;1;2;0;1;54200;4927,27;0
"1637";0;2;6;1;11;15;16;5;4;1;1;2;"02";3;3;0;3;NA;54200;4927,27;1
"1638";0;2;6;1;11;15;14;5;4;1;1;2;"02";3;3;0;3;NA;54200;4927,27;1
"1639";0;2;6;1;11;15;13;5;4;1;1;2;"02";3;3;0;3;NA;54200;4927,27;1
"1640";0;2;4;1;5;15;14;5;4;1;1;2;"03";3;3;0;3;NA;14400;2880;0
"1641";0;2;3;1;4;15;13;5;4;1;1;2;"01";3;3;0;3;NA;14000;3500;1
"1642";0;6;3;1;6;15;19;5;1;2;0;1;"";4;3;0;4;NA;62500;10416,67;1
"1643";0;2;2;1;4;17;16;5;1;1;1;2;"02";3;3;0;3;NA;39000;9750;0
"1644";0;2;3;0;7;17;14;5;1;1;1;2;"01";3;3;0;3;NA;40600;5800;0
"1645";0;4;1;0;3;17;17;5;4;1;1;2;"03";3;3;0;3;NA;40000;13333,33;1
"1646";0;4;6;0;9;17;17;5;4;1;1;2;"03";3;3;0;3;NA;75200;8355,56;1
"1647";0;4;6;0;9;17;15;5;4;1;1;2;"03";3;3;0;3;NA;75200;8355,56;1
"1648";0;4;6;0;9;17;13;5;4;1;1;2;"00";3;3;0;3;NA;75200;8355,56;0
"1649";0;4;2;0;3;17;18;5;1;2;0;2;"01";3;3;0;4;NA;35000;11666,67;1
"1650";0;6;3;1;4;17;18;5;1;2;0;1;"";4;3;0;7;NA;90000;22500;1
"1651";0;2;1;0;3;17;15;5;4;1;1;2;"02";3;3;0;3;NA;60000;20000;1
"1652";0;6;4;1;6;17;18;5;1;1;1;2;"04";3;3;0;3;NA;40000;6666,67;0
"1653";0;6;4;1;6;17;14;5;1;1;1;2;"01";3;3;0;3;NA;40000;6666,67;1
"1654";0;4;2;0;4;17;19;5;1;2;0;1;"";4;2;0;0;NA;35000;8750;0
"1655";0;4;2;1;5;17;18;5;4;1;1;2;"02";3;3;0;3;NA;45000;9000;0
"1656";0;6;2;1;3;17;17;5;1;1;1;2;"03";3;3;0;3;NA;68000;22666,67;0
"1657";0;6;2;1;3;17;15;5;1;1;1;2;"02";3;3;0;3;NA;68000;22666,67;0
"1658";0;6;2;1;3;17;16;5;1;1;1;2;"03";3;3;0;3;NA;70000;23333,33;0
"1659";0;7;3;1;5;17;13;5;1;1;1;2;"00";3;3;0;3;NA;65000;13000;0
"1660";1;6;3;0;5;17;19;5;1;1;1;2;"05";3;3;0;3;NA;0;0;1
"1661";0;6;2;1;3;17;15;5;1;1;1;2;"01";3;3;0;3;NA;0;0;1
"1662";0;7;2;0;4;17;13;5;1;1;1;2;"00";3;3;0;3;NA;80000;20000;1
"1663";0;6;4;0;6;17;14;5;1;1;1;2;"01";3;3;0;3;NA;48000;8000;1
"1664";0;4;4;1;5;17;15;5;1;1;1;2;"00";3;3;0;3;NA;31300;6260;0
"1665";1;4;4;1;9;17;14;5;4;2;0;2;"00";3;3;0;4;NA;87800;9755,56;1
"1666";0;4;1;1;3;17;13;5;1;1;1;2;"00";3;3;0;3;NA;50000;16666,67;1
"1667";0;6;4;0;6;17;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"1668";0;2;2;0;4;17;13;5;4;1;1;2;"00";3;3;0;3;NA;15000;3750;1
"1669";0;2;1;1;2;17;13;5;4;1;1;2;"00";3;3;0;3;NA;12000;6000;1
"1670";0;2;6;1;7;17;17;5;1;1;1;2;"00";3;1;3;0;3;57000;8142,86;0
"1671";0;2;6;1;7;17;15;5;1;1;1;2;"00";3;3;0;3;NA;57000;8142,86;1
"1672";0;2;6;1;7;17;13;5;1;1;1;2;"00";3;3;0;3;NA;57000;8142,86;1
"1673";0;4;1;1;2;17;16;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"1674";0;4;1;0;3;17;16;5;2;1;1;2;"03";3;3;0;3;NA;125000;41666,67;1
"1675";0;7;1;1;2;17;17;5;1;1;1;2;"04";3;3;0;3;NA;52000;26000;1
"1676";0;6;6;1;8;17;16;5;1;1;1;2;"04";3;3;0;3;NA;88000;11000;0
"1677";0;6;6;1;8;17;13;5;1;1;1;2;"02";3;3;0;3;NA;88000;11000;1
"1678";1;4;2;0;4;17;19;5;4;1;1;2;"05";3;3;0;3;NA;32000;8000;0
"1679";0;8;2;1;3;17;14;5;1;1;1;2;"01";3;3;0;3;NA;150000;50000;0
"1680";0;7;3;0;5;17;18;5;1;1;2;2;"04";3;3;0;3;NA;160000;32000;1
"1681";0;7;3;0;5;17;15;5;1;1;2;2;"02";3;3;0;3;NA;160000;32000;0
"1682";0;7;3;0;5;17;13;5;1;1;2;2;"00";3;3;0;3;NA;160000;32000;1
