"";"ID";"anio";"mes";"dpto";"region_4";"e26";"e27";"e29_6";"e36";"e49";"e202";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"pobpcoac";"pt1";"pt2";"pt4";"edu";"exp";"lpt1";"lpt4";"exp2"
"117";132;2021;7;1;1;1;55;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;86840;56093,5;56094;12;37;11,371828381691;10,9347752202703;1369
"118";132;2021;7;1;1;2;54;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;30;2;2;2;2;9;2;23094;23093,5;23094;17;31;10,0473064716322;10,0473064716322;961
"119";132;2021;7;1;1;1;22;3;5;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;1;0;0;45;2;2;2;2;9;2;35094;35093,5;35094;13;3;10,4657712071199;10,4657712071199;9
"120";135;2021;7;1;1;1;36;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;6;0;0;0;40;2;2;2;1;2;2;76694;76693,5;76694;18;12;11,2475722380015;11,2475722380015;144
"121";137;2021;7;1;1;1;43;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;4;0;0;40;2;2;2;2;4;2;126844;126843,5;126844;16;21;11,7507093220906;11,7507093220906;441
"122";137;2021;7;1;1;2;43;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;40;2;2;2;1;1;2;226560;225976,5;225976;17;20;12,3307643538469;12,328186290547;400
"123";138;2021;7;1;1;1;48;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;40;2;2;2;2;9;2;125094;125093,5;125094;17;25;11,7368167366719;11,7368167366719;625
"124";138;2021;7;1;1;2;45;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;4;1;50;2;2;2;1;2;2;154114;154113,5;154114;20;19;11,9454446229221;11,9454446229221;361
"125";142;2021;7;1;1;2;46;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;1;2;44;2;2;2;1;9;2;106844;106843,5;106844;18;22;11,5791204259535;11,5791204259535;484
"126";143;2021;7;1;1;2;28;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;30;2;2;2;2;1;2;45000;45000;45000;16;6;10,7144177687525;10,7144177687525;36
"127";143;2021;7;1;1;1;30;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;45;2;2;2;2;1;2;65876;65876,5;65876;12;12;11,0955370559829;11,0955370559829;144
"128";144;2021;7;1;1;2;57;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;70094;69093,5;69094;12;39;11,1575853440445;11,143215938761;1521
"129";145;2021;7;1;1;2;46;3;0;1;0;1;6;0;1;1;1;0;3;3;3;0;0;0;0;0;0;30;2;2;2;1;2;2;63094;63093,5;63094;15;25;11,0523730321298;11,0523730321298;625
"130";147;2021;7;1;1;1;55;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;48;2;2;2;1;1;2;33376;33376,5;33376;16;33;10,4156073385128;10,4156073385128;1089
"131";148;2021;7;1;1;2;46;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;1;3;2;42394;8093,5;8094;12;28;10,6547503275813;8,99881654937401;784
"132";149;2021;7;1;1;1;55;3;2;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;44;2;2;2;1;1;2;48094;48093,5;48094;11;38;10,7809023118271;10,7809023118271;1444
"133";150;2021;7;1;1;2;35;1;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;50;2;2;2;1;1;2;43094;39093,5;39094;8;21;10,6711274526536;10,5737114917448;441
"134";151;2021;7;1;1;1;26;3;5;1;7;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;54;2;2;2;2;1;2;27344;27343,5;27344;11;9;10,2162341196411;10,2162341196411;81
"135";152;2021;7;1;1;2;54;4;2;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;48;2;2;2;1;1;2;50487;50486,78;50487;11;37;10,8294667988143;10,8294667988143;1369
"136";152;2021;7;1;1;1;57;3;3;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;45;2;2;2;2;1;2;52094;52093,5;52094;12;39;10,8607954598815;10,8607954598815;1521
"137";154;2021;7;1;1;1;54;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;20000;20000;20000;9;39;9,90348755253613;9,90348755253613;1521
"138";155;2021;7;1;1;1;53;3;0;1;0;1;6;0;0;1;0;2;0;3;0;2;0;0;0;0;0;50;2;2;2;2;9;2;25260;25260,1666666667;25260;11;36;10,1369839939297;10,1369839939297;1296
"139";155;2021;7;1;1;2;52;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;50;2;2;2;2;4;2;17594;17593,5;17594;10;36;9,77528479462967;9,77528479462967;1296
"140";156;2021;7;1;1;1;35;1;1;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;36094;36093,5;36094;4;25;10,4938680727074;10,4938680727074;625
"141";158;2021;7;1;1;2;33;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;20;2;2;2;1;1;2;16594;16593,5;16594;11;16;9,71676633139749;9,71676633139749;256
"142";158;2021;7;1;1;1;32;3;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;40;2;2;2;1;9;2;21094;21093,5;21094;12;14;9,95672021513285;9,95672021513285;196
"143";159;2021;7;1;1;2;44;3;3;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2;2;2;1;9;2;34000;18000;18000;5;33;10,4341158035983;9,7981270368783;1089
"144";160;2021;7;1;1;2;53;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;2;1;1;2;15094;15093,5;15094;6;41;9,62201946655082;9,62201946655082;1681
"145";160;2021;7;1;1;1;54;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;22094;22093,5;22094;8;40;10,0030387265977;10,0030387265977;1600
"146";161;2021;7;1;1;1;30;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;34;2;2;2;1;2;2;56094;56093,5;56094;9;15;10,9347752202703;10,9347752202703;225
"147";161;2021;7;1;1;2;32;4;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;30094;30093,5;30094;12;14;10,3120644805732;10,3120644805732;196
"148";163;2021;7;1;1;2;42;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;36794;36793,5;36794;6;30;10,5130764781212;10,5130764781212;900
"149";163;2021;7;1;1;1;57;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;76594;76593,5;76594;6;45;11,2462674957313;11,2462674957313;2025
"150";164;2021;7;1;1;1;35;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;64;2;2;2;1;2;2;52594;52593,78;52594;8;21;10,870353140783;10,870353140783;441
"151";165;2021;7;1;1;2;51;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;36;2;2;2;1;1;2;24994;19093,5;23794;10;35;10,1263710700445;10,0771677131147;1225
"152";167;2021;7;1;1;1;45;3;0;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;64;2;2;1;1;2;2;83688;48687,9;83688;8;31;11,3348496821084;11,3348496821084;961
"153";168;2021;7;1;1;1;43;3;5;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;48;2;2;2;2;1;2;52407;52406,78;52407;7;30;10,866791251252;10,866791251252;900
"154";169;2021;7;1;1;2;43;3;1;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;30;2;2;2;1;1;2;35855;35854,84;35855;7;30;10,4872338438886;10,4872338438886;900
"155";169;2021;7;1;1;1;31;3;1;1;0;1;6;0;0;1;2;0;0;3;1;0;0;0;0;0;0;44;2;2;2;1;1;2;55094;55093,5;55094;10;15;10,9167870208502;10,9167870208502;225
"156";170;2021;7;1;1;1;72;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;2;2;2;1;2;31000;10000;10000;6;60;10,3417424834673;9,21034037197618;3600
"157";171;2021;7;1;1;1;43;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;42;2;2;2;2;9;2;14234;12000;12000;8;29;9,5633606457361;9,39266192877014;841
"158";173;2021;7;1;1;2;52;1;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;2;1;1;2;7547;4800;4800;6;40;8,92890541228487;8,47637119689598;1600
"159";173;2021;7;1;1;2;33;1;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;2;2;2;1;9;2;17500;5000;5000;8;19;9,76995615991161;8,51719319141624;361
"160";174;2021;7;1;1;2;51;1;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;49916;40716,5;40716;6;39;10,8181068884058;10,6143886946815;1521
"161";175;2021;7;1;1;2;54;3;3;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;36923;22027,3;36923;6;42;10,5165915670891;10,5165915670891;1764
"162";176;2021;7;1;1;2;65;3;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;1;1;2;6434;3000;3000;4;55;8,76928953614301;8,00636756765025;3025
"163";176;2021;7;1;1;2;48;3;1;1;0;1;6;0;0;2;0;0;0;1;0;0;0;0;0;0;0;3;2;2;2;1;1;2;4684;1250;1250;7;35;8,45182232397457;7,13089883029635;1225
"164";179;2021;7;1;1;2;31;3;1;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;36;2;2;2;1;1;2;52094;46093,5;46094;11;14;10,8607954598815;10,7384272212128;196
"165";181;2021;7;1;1;2;50;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;3;3;0;0;0;35;2;2;2;1;9;2;50794;38000;50794;18;26;10,835523672624;10,835523672624;676
"166";182;2021;7;1;1;2;31;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;36;2;2;2;1;2;2;65874;50374;65874;10;15;11,0954991054628;11,0954991054628;225
"167";182;2021;7;1;1;1;32;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;60;2;2;2;1;2;2;47094;47093,5;47094;10;16;10,7598902662348;10,7598902662348;256
"168";184;2021;7;1;1;2;35;3;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;5;2;2;2;1;1;2;7338;2038,3;2038;8;21;8,90086248715394;7,61987140608968;441
"169";184;2021;7;1;1;1;38;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;96494;96493,5;96494;9;23;11,4772309275455;11,4772309275455;529
"170";185;2021;7;1;1;2;35;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;34094;34093,5;34094;8;21;10,4368620292663;10,4368620292663;441
"171";186;2021;7;1;1;1;42;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;36;2;2;2;1;2;2;59187;59187;59187;9;27;10,9884572021631;10,9884572021631;729
"172";186;2021;7;1;1;2;43;3;0;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;36;2;2;2;1;2;2;57280;57280,5;57280;10;27;10,9557155306467;10,9557155306467;729
"173";187;2021;7;1;1;2;56;3;4;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;2;2;1;1;2;30555;30554,8;30555;6;44;10,327277071734;10,327277071734;1936
"174";188;2021;7;1;1;1;32;3;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;31594;31593,5;31594;8;18;10,3607066822141;10,3607066822141;324
"175";190;2021;7;1;1;2;61;3;3;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;3;2;2;2;1;1;2;5920;3520;3520;11;44;8,68609172787805;8,16621626859214;1936
"176";192;2021;7;1;1;1;37;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;1;1;2;18094;18093,5;18094;12;19;9,80330803673422;9,80330803673422;361
"177";193;2021;7;1;1;1;51;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;99510;99093,5;99094;12;33;11,5080150954814;11,5038191278541;1089
"178";194;2021;7;1;1;2;36;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;25;2;2;2;1;1;2;110094;60093,5;90094;17;13;11,6090852837291;11,4086032989297;169
"179";197;2021;7;1;1;2;23;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;15;2;2;2;1;1;2;51594;29093,5;51594;16;1;10,8511509745426;10,8511509745426;1
"180";198;2021;7;1;1;1;47;3;0;1;0;1;6;0;0;1;0;2;0;3;0;2;0;0;0;0;0;15;2;2;2;1;9;2;5000;5000;5000;11;30;8,51719319141624;8,51719319141624;900
"181";201;2021;7;1;1;2;58;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;13094;13093,5;13094;8;44;9,47987120284351;9,47987120284351;1936
"182";202;2021;7;1;1;1;45;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;4;1;50;2;2;2;1;2;2;128094;48093,5;128094;21;18;11,7605157449893;11,7605157449893;324
"183";202;2021;7;1;1;2;38;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;1;5;0;3;1;30;2;2;2;1;9;2;33094;33093,5;33094;21;11;10,4070921674588;10,4070921674588;121
"184";203;2021;7;1;1;1;32;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;16;2;2;2;1;1;2;11094;3093,5;3094;9;17;9,31411463019264;8,03705841497104;289
"185";203;2021;7;1;1;2;29;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;3;0;0;0;0;20;2;2;2;1;2;2;47094;47093,5;47094;15;8;10,7598902662348;10,7598902662348;64
"186";204;2021;7;1;1;2;38;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;10;2;2;2;1;2;2;58094;58093,5;58094;17;15;10,9698090605057;10,9698090605057;225
"187";204;2021;7;1;1;1;37;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;3;0;0;0;0;40;2;2;2;1;4;2;30000;30000;30000;15;16;10,3089526606443;10,3089526606443;256
"188";205;2021;7;1;1;2;28;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;44;2;2;2;1;1;2;32094;15093,5;15094;15;7;10,376408796402;9,62201946655082;49
"189";205;2021;7;1;1;1;50;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;40;2;2;2;1;1;2;63094;63093,5;63094;17;27;11,0523730321298;11,0523730321298;729
"190";205;2021;7;1;1;2;49;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;27594;14093,5;14094;12;31;10,2253355167227;9,55346897716856;961
"191";205;2021;7;1;1;2;19;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;22594;22593,5;22594;9;4;10,025417533273;10,025417533273;16
"192";206;2021;7;1;1;2;52;3;3;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;53094;53093,5;53094;9;37;10,8798097891911;10,8798097891911;1369
"193";207;2021;7;1;1;2;52;3;2;1;0;1;6;0;1;0;1;1;3;0;3;3;0;4;0;0;0;45;2;2;2;1;1;2;55094;55093,5;55094;19;27;10,9167870208502;10,9167870208502;729
"194";209;2021;7;1;1;2;42;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;1;0;0;0;45;2;2;2;1;1;2;101046;84045,5;84046;13;23;11,5233261894305;11,3391135978437;529
"195";211;2021;7;1;1;2;32;3;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;40;2;2;2;1;1;2;83094;83093,5;83094;12;14;11,327721758771;11,327721758771;196
"196";211;2021;7;1;1;1;28;1;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;40;2;2;2;1;1;2;133094;133093,5;133094;12;10;11,7988071677287;11,7988071677287;100
"197";213;2021;7;1;1;1;30;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;72;2;2;2;1;9;2;31200;30000;30000;10;14;10,3481733737976;10,3089526606443;196
"198";214;2021;7;1;1;1;24;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;50;2;2;1;1;1;2;41094;41093,5;41094;15;3;10,6236052371256;10,6236052371256;9
"199";217;2021;7;1;1;2;44;1;6;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;2;2;53094;53093,5;53094;9;29;10,8798097891911;10,8798097891911;841
"200";217;2021;7;1;1;1;24;1;5;1;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;30;2;2;2;2;1;2;12000;12000;12000;11;7;9,39266192877014;9,39266192877014;49
"201";218;2021;7;1;1;1;37;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;2;1;2;34894;33093,5;33094;12;19;10,4600558444262;10,4070921674588;361
"202";219;2021;7;1;1;1;49;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;30;2;2;2;1;9;2;44167;44166,6666666667;44167;11;32;10,6957256357403;10,6957256357403;1024
"203";221;2021;7;1;1;2;45;3;1;1;0;1;6;0;1;0;1;1;3;0;3;3;0;0;0;0;0;40;2;2;2;1;2;2;82094;82093,5;82094;15;24;11,3156141205645;11,3156141205645;576
"204";222;2021;7;1;1;1;47;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;44;2;2;2;2;1;2;66094;66093,5;66094;10;31;11,0988256851497;11,0988256851497;961
"205";223;2021;7;1;1;1;45;1;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;36094;36093,5;36094;9;30;10,4938680727074;10,4938680727074;900
"206";224;2021;7;1;1;2;37;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;50;2;2;2;2;1;2;50094;45093,5;45094;14;17;10,821646538137;10,7164933909354;289
"207";224;2021;7;1;1;1;25;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;50;2;2;2;2;1;2;35094;35093,5;35094;8;11;10,4657712071199;10,4657712071199;121
"208";226;2021;7;1;1;2;56;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;42;2;2;1;1;1;2;39789;39789,25;39789;8;42;10,5913520542863;10,5913520542863;1764
"209";226;2021;7;1;1;2;28;3;1;1;7;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;25;2;2;2;1;1;2;22940;17039,5;17040;10;12;10,0406155944563;9,7432894572298;144
"210";227;2021;7;1;1;1;37;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;1;0;0;0;50;2;2;2;1;4;2;113094;113093,5;113094;13;18;11,6359701891883;11,6359701891883;324
"211";230;2021;7;1;1;2;32;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;1;1;30;2;2;2;1;2;2;106094;76093,5;106094;18;8;11,572076059766;11,572076059766;64
"212";230;2021;7;1;1;1;34;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;84094;84093,5;84094;12;16;11,3396845540324;11,3396845540324;256
"213";232;2021;7;1;1;2;40;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;8;0;0;0;20;2;2;2;1;9;2;107094;40000;83094;20;14;11,581457563651;11,327721758771;196
"214";233;2021;7;1;1;1;45;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;20;2;2;2;2;1;2;35094;27093,5;35094;17;22;10,4657712071199;10,4657712071199;484
"215";233;2021;7;1;1;2;46;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;48;2;2;2;1;1;2;28594;28593,5;28594;17;23;10,2609346982503;10,2609346982503;529
"216";235;2021;7;1;1;1;61;3;0;1;0;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;25;1;2;2;1;9;2;19500;5000;5000;12;43;9,87816974455184;8,51719319141624;1849
"217";235;2021;7;1;1;2;58;3;0;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;30;2;2;2;1;1;2;59094;59093,5;59094;9;43;10,9868762142661;10,9868762142661;1849
"218";236;2021;7;1;1;2;44;1;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;2;2;2;1;1;2;8900;1200;1200;8;30;9,09380655572023;7,09007683577609;900
"219";236;2021;7;1;1;2;25;3;5;1;0;1;6;0;1;2;0;0;3;1;0;0;0;0;0;0;0;30;2;2;2;1;2;2;40194;23093,5;23094;10;9;10,6014605699913;10,0473064716322;81
"220";236;2021;7;1;1;1;31;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;15;2;2;2;1;9;2;500;500;500;10;15;6,21460809842219;6,21460809842219;225
"221";237;2021;7;1;1;1;31;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;50;2;2;2;2;1;2;33094;33093,5;33094;9;16;10,4070921674588;10,4070921674588;256
"222";240;2021;7;1;1;2;40;3;1;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;36;2;2;2;1;9;2;8000;8000;8000;11;23;8,98719682066197;8,98719682066197;529
"223";243;2021;7;1;1;1;25;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;45;2;2;2;1;2;2;32094;32093,5;32094;9;10;10,376408796402;10,376408796402;100
"224";244;2021;7;1;1;1;71;3;3;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;2;2;2;1;9;2;28000;28000;28000;5;60;10,2399597891573;10,2399597891573;3600
"225";247;2021;7;1;1;1;38;3;5;1;0;1;6;0;1;2;2;0;3;2;1;0;0;0;0;0;0;24;2;2;2;1;9;2;11000;11000;11000;12;20;9,30565055178051;9,30565055178051;400
"226";249;2021;7;1;1;1;49;3;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;1;2;21200;21200;21200;4;39;9,9617564606601;9,9617564606601;1521
"227";250;2021;7;1;1;1;46;3;2;1;0;1;6;0;1;2;2;0;3;1;1;0;0;0;0;0;0;40;2;2;2;2;1;2;32094;32093,5;32094;11;29;10,376408796402;10,376408796402;841
"228";250;2021;7;1;1;1;61;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;13500;4000;4000;6;49;9,51044496442652;8,29404964010203;2401
"229";250;2021;7;1;1;2;51;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;33094;33093,5;33094;9;36;10,4070921674588;10,4070921674588;1296
"230";251;2021;7;1;1;1;52;3;1;1;0;1;6;0;1;1;2;0;3;3;1;0;0;0;0;0;0;60;2;2;2;1;9;2;21400;19000;19000;13;33;9,97114620100994;9,85219425814858;1089
"231";252;2021;7;1;1;2;26;3;5;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;24;2;2;2;1;1;2;4600;2200;2200;7;13;8,43381158247719;7,69621263934641;169
"232";252;2021;7;1;1;2;48;3;1;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;2;1;1;2;12500;6700;6700;4;38;9,43348392329039;8,80986280537906;1444
"233";253;2021;7;1;1;1;63;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;31;2;2;2;2;1;2;35794;35793,5;35794;9;48;10,4855215916582;10,4855215916582;2304
"234";255;2021;7;1;1;1;26;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;32094;32093,5;32094;6;14;10,376408796402;10,376408796402;196
"235";258;2021;7;1;1;2;56;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;40;2;2;2;1;1;2;45094;45093,5;45094;15;35;10,7164933909354;10,7164933909354;1225
"236";258;2021;7;1;1;1;59;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2;2;2;2;1;2;45094;45093,5;45094;6;47;10,7164933909354;10,7164933909354;2209
"237";259;2021;7;1;1;2;54;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;2;2;1;9;2;24000;24000;24000;6;42;10,0858091093301;10,0858091093301;1764
"238";260;2021;7;1;1;1;58;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;46494;46493,5;46494;6;46;10,7470677968584;10,7470677968584;2116
"239";261;2021;7;1;1;2;60;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;40;2;2;2;1;9;2;12400;10000;10000;11;43;9,42545175159313;9,21034037197618;1849
"240";261;2021;7;1;1;1;58;3;0;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;42;2;2;2;2;9;2;11400;9000;9000;7;45;9,34136863438259;9,10497985631836;2025
"241";265;2021;7;1;1;2;49;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;2;2;59094;59093,5;59094;9;34;10,9868762142661;10,9868762142661;1156
"242";265;2021;7;1;1;1;48;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;45;2;2;2;2;2;2;52875;52874,9;52875;9;33;10,8756840250938;10,8756840250938;1089
"243";267;2021;7;1;1;2;45;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;13094;13093,5;13094;6;33;9,47987120284351;9,47987120284351;1089
"244";267;2021;7;1;1;2;20;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;12;2;2;2;2;9;2;4000;4000;4000;12;2;8,29404964010203;8,29404964010203;4
"245";270;2021;7;1;1;2;42;3;2;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;30;2;2;2;1;2;2;61094;61093,5;61094;11;25;11,0201607565219;11,0201607565219;625
"246";272;2021;7;1;1;2;62;3;2;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;9;2;2;2;1;1;2;26140;13500;26140;8;48;10,1712219871782;10,1712219871782;2304
"247";274;2021;7;1;1;2;41;3;1;1;0;1;6;0;1;2;0;0;3;1;0;0;0;0;0;0;0;48;2;2;2;1;1;2;43094;33093,5;33094;10;25;10,6711274526536;10,4070921674588;625
